indiv.exp time_exp state ensembl_gene_id
0.103881864187695 1e-06 NULL ENSG00000115657
0.134455973981512 0.0166657066356203 NULL ENSG00000131269
0.57402349453447 0.000303725361357193 time_dominant ENSG00000197150
0.0344784475134668 1e-06 NULL ENSG00000150967
0.397350056742194 0.00819102547813454 NULL ENSG00000124574
1e-06 1e-06 NULL ENSG00000140798
0.141036581398773 0.0182176266858633 NULL ENSG00000023839
0.194511035221878 0.0493276885487141 NULL ENSG00000108846
0.294734587536991 0.034803443788767 NULL ENSG00000125257
0.221335394243824 0.131090079254247 NULL ENSG00000114770
0.284555534153507 0.0403226535757586 NULL ENSG00000091262
0.049896966330845 0.00660401188523069 NULL ENSG00000006071
0.128769059539472 0.205995783670262 NULL ENSG00000069431
0.380834875336281 1e-06 NULL ENSG00000101986
0.182291492190904 0.421304187830489 NULL ENSG00000173208
0.301593274125264 0.336473148286889 NULL ENSG00000117528
0.205467045986557 0.0308330258988673 NULL ENSG00000119688
0.326622633615316 0.17677628755416 NULL ENSG00000164163
0.115722945510742 1e-06 NULL ENSG00000033050
0.081423958385895 1e-06 NULL ENSG00000161204
0.34369256999893 0.00532431810578777 NULL ENSG00000160179
0.320747871100227 0.155312834387762 NULL ENSG00000118777
0.0533043363526483 1e-06 NULL ENSG00000172350
0.102127700569591 0.093255904251588 NULL ENSG00000138075
0.14970743909828 1e-06 NULL ENSG00000143921
0.253498914381333 0.396973117064115 NULL ENSG00000144827
0.254734814169205 0.307483975434531 NULL ENSG00000106077
0.429109145169512 0.0243848631578326 NULL ENSG00000100997
0.211382554065688 0.0201211391538501 NULL ENSG00000131969
0.23705461747024 1e-06 NULL ENSG00000139826
0.322213339612678 0.233474500986979 NULL ENSG00000248487
0.428980555009771 0.143009467872304 NULL ENSG00000114779
0.159949213693934 0.194362598043279 NULL ENSG00000168792
0.555718616659898 0.0182251307344614 time_dominant ENSG00000107362
0.170697746152969 0.0151747012445053 NULL ENSG00000136379
0.2422179689622 1e-06 NULL ENSG00000140526
0.296507679974169 0.0843846351659325 NULL ENSG00000158201
0.246472612545241 1e-06 NULL ENSG00000100439
0.1944150075385 0.082617927333567 NULL ENSG00000011198
0.263183389925026 0.204173607002303 NULL ENSG00000163686
0.229860393133076 0.0113843958985297 NULL ENSG00000127220
0.278096865374107 0.0985590994384076 NULL ENSG00000136754
0.113083989598547 0.245931781788373 NULL ENSG00000138443
0.361644660212801 0.0388086060841581 NULL ENSG00000108798
0.208440846835172 0.151103703795232 NULL ENSG00000154175
0.192674430982829 0.00241139783237219 NULL ENSG00000097007
0.0416852525835327 1e-06 NULL ENSG00000143322
0.283594476598892 0.0395486874230132 NULL ENSG00000099204
0.103360511449595 0.208189309739063 NULL ENSG00000163995
0.156577559790555 0.0431163704685787 NULL ENSG00000173210
0.554306911873884 0.00343320560478427 time_dominant ENSG00000175164
1e-06 1e-06 NULL ENSG00000174429
0.302824038774839 1e-06 NULL ENSG00000146386
0.208043339996576 0.0241345032276685 NULL ENSG00000146109
0.660728260146215 0.00953475985932558 time_dominant ENSG00000114626
0.155238992341339 0.0919313427239755 NULL ENSG00000166016
0.288980087125871 0.0401117332376658 NULL ENSG00000167315
0.0883043599915402 0.0584809495607823 NULL ENSG00000076555
0.289694226034049 1e-06 NULL ENSG00000111271
0.441394067973451 1e-06 NULL ENSG00000240303
0.246178668782121 0.143325715171059 NULL ENSG00000151498
0.249691427467968 1e-06 NULL ENSG00000177646
0.251909567969362 0.033695222015997 NULL ENSG00000115361
0.34999123366646 0.271517432010043 NULL ENSG00000117054
0.572643384305266 0.00661664621850302 time_dominant ENSG00000122971
0.372236290706 0.0390023716977588 NULL ENSG00000196177
0.248748015704476 0.00585757404230165 NULL ENSG00000072778
0.0714911091603558 1e-06 NULL ENSG00000157766
0.216805199994314 0.172283565181582 NULL ENSG00000072818
0.453380427355808 0.0548303889901228 NULL ENSG00000114331
0.308359525336377 1e-06 NULL ENSG00000131584
0.328256054292867 0.076387068216349 NULL ENSG00000075239
0.121195534204757 0.218336139352064 NULL ENSG00000120437
0.25475658264593 0.125410243404619 NULL ENSG00000182827
0.471065735274973 0.0457151050776838 NULL ENSG00000181513
0.385839917098719 0.131794983108246 NULL ENSG00000107897
0.287368578921438 1e-06 NULL ENSG00000230124
1e-06 0.0210238079228295 NULL ENSG00000176244
0.435212597984998 0.0104696453963405 NULL ENSG00000110455
0.479720303418175 1e-06 NULL ENSG00000102977
0.385956665715502 0.0520495422321602 NULL ENSG00000159640
0.270187203977817 0.0595530787683268 NULL ENSG00000130234
0.0823793487171866 0.0249388521366347 NULL ENSG00000167769
0.10116929775597 0.0586303702651574 NULL ENSG00000177076
0.393041844362787 0.00467125541164154 NULL ENSG00000078124
0.10998943419646 1.2121731821798e-06 NULL ENSG00000087085
0.285076809229588 1e-06 NULL ENSG00000100813
0.162174235627439 0.0127866176265093 NULL ENSG00000213088
0.121975990109959 0.0487363643716674 NULL ENSG00000144648
0.109477211507642 0.128473281114613 NULL ENSG00000144476
0.207598424409348 0.0577444106395774 NULL ENSG00000129048
0.211439421609077 1e-06 NULL ENSG00000131473
0.273063220728592 0.0276970120659108 NULL ENSG00000153086
0.268717230027401 1e-06 NULL ENSG00000122729
0.157224038095011 1e-06 NULL ENSG00000100412
0.727411476946918 0.0102346734993036 time_dominant ENSG00000184227
0.355118387577294 1e-06 NULL ENSG00000162390
0.224953355749564 0.0544654309443963 NULL ENSG00000172497
0.1647403631765 0.404490168443576 NULL ENSG00000112304
0.429159392449429 0.0784192899608251 NULL ENSG00000119673
0.310586517471045 0.0756932299275979 NULL ENSG00000177465
0.448486000514267 0.100098296044788 NULL ENSG00000205669
0.202139016915373 0.0738318759977038 NULL ENSG00000097021
0.68396118136717 0.0327492490712884 time_dominant ENSG00000101473
0.181418093044918 0.00243298166226742 NULL ENSG00000123130
0.253871720495632 0.152620811797021 NULL ENSG00000161533
0.0998831164249824 0.114572320862091 NULL ENSG00000168306
0.36138021298978 0.000952421517360177 NULL ENSG00000087008
0.202920506169317 0.0571158447736979 NULL ENSG00000143727
0.356428552818063 0.00554939652070712 NULL ENSG00000134575
0.052858982374922 1e-06 NULL ENSG00000102575
0.605591036172393 0.0149210416743954 time_dominant ENSG00000162836
0.231887715549848 0.00157676930246375 NULL ENSG00000014257
0.1039034100778 0.00992862514743333 NULL ENSG00000100312
0.154929950480932 1e-06 NULL ENSG00000111644
0.0177983643908127 0.0940632626622659 NULL ENSG00000134940
0.15345802125204 0.10823789500824 NULL ENSG00000103740
0.213349351418756 0.225893102611246 NULL ENSG00000130377
0.150011761884298 0.148645804695786 NULL ENSG00000167107
0.69586116386546 0.0130127458493514 time_dominant ENSG00000176715
0.0938293636891002 0.210284422363129 NULL ENSG00000151726
0.14745343635802 0.0701864770040733 NULL ENSG00000123983
0.286623903160578 0.0771850855883353 NULL ENSG00000068366
0.110024300622817 0.0666520203901896 NULL ENSG00000197142
0.266155392290662 0.139068703811453 NULL ENSG00000164398
0.363316915621332 0.0107406957371008 NULL ENSG00000166743
0.247103665933563 0.147635167929651 NULL ENSG00000005187
0.220889748536951 0.0572929695331637 NULL ENSG00000183549
0.440676868085201 0.0780435293732783 NULL ENSG00000154930
0.221504234810711 0.00111193062799625 NULL ENSG00000131069
0.349984212533661 0.157961089609923 NULL ENSG00000111058
0.302509078827002 1e-06 NULL ENSG00000143632
0.226731041979637 0.0917838882184048 NULL ENSG00000075624
1e-06 0.0526712644140302 NULL ENSG00000169067
0.103572826171603 0.0409786524194916 NULL ENSG00000159251
0.111704198964562 0.0994605209014509 NULL ENSG00000184009
0.148033969838569 1e-06 NULL ENSG00000163017
0.0491239440771532 0.00344804411567408 NULL ENSG00000182584
0.21372792607747 0.0757370790482016 NULL ENSG00000136518
0.26434175106274 1e-06 NULL ENSG00000072110
0.0274485040196852 0.0214481266013723 NULL ENSG00000077522
0.0388687050763938 1e-06 NULL ENSG00000248746
0.518997718354989 0.0326818538436082 time_dominant ENSG00000130402
0.0433027191918286 0.0549948223251366 NULL ENSG00000131966
0.266128651787033 0.0548824766890053 NULL ENSG00000138107
0.51564439490974 1e-06 time_dominant ENSG00000115073
0.353985929172644 0.111347954441463 NULL ENSG00000138071
0.232711191132642 0.000844558030586325 NULL ENSG00000115091
0.133377351680912 0.0381424720755485 NULL ENSG00000133627
0.00387788594951272 1e-06 NULL ENSG00000101442
0.414539392876571 0.11773857738487 NULL ENSG00000075089
0.394386765476551 1e-06 NULL ENSG00000113812
0.0802730770699203 0.10477679539317 NULL ENSG00000184378
0.306906048739106 0.0316133111675735 NULL ENSG00000115170
0.0933744692509186 0.0246122627049958 NULL ENSG00000135503
0.387711453151098 0.00655194696146319 NULL ENSG00000123612
0.421068201126629 0.0298971706031792 NULL ENSG00000121989
0.179722699055053 0.0787053353793082 NULL ENSG00000114739
0.147014589448631 0.0124464065894534 NULL ENSG00000139567
0.22230222438315 0.0366648494380977 NULL ENSG00000243989
0.220510890588944 0.240809545095733 NULL ENSG00000132744
0.303223992904461 1e-06 NULL ENSG00000119640
0.157336673449444 0.152721850775442 NULL ENSG00000170634
0.119114302659404 0.0069638401946834 NULL ENSG00000196839
0.384396916214896 0.0494153665227442 NULL ENSG00000168803
0.186490841233503 0.0252929549331034 NULL ENSG00000137845
0.131533167741374 0.199185834588902 NULL ENSG00000148848
0.411916116588006 0.0117089818729514 NULL ENSG00000143537
0.295142511755684 0.0142947519014602 NULL ENSG00000151694
0.0362172928836955 0.0457265130322291 NULL ENSG00000135074
1e-06 1e-06 NULL ENSG00000139985
0.203529941119089 0.108878747259971 NULL ENSG00000008277
0.150690046650323 0.028645836832158 NULL ENSG00000114948
0.249578474364047 0.289916370970714 NULL ENSG00000042980
0.153728739399748 0.165259747009509 NULL ENSG00000149451
0.25294616118219 1e-06 NULL ENSG00000069206
0.00279137259458278 1e-06 NULL ENSG00000151651
0.189839133976796 1e-06 NULL ENSG00000168615
0.0191197406022785 0.173625206755916 NULL ENSG00000134028
0.0822671449884545 0.437103633166251 NULL ENSG00000154734
1e-06 1e-06 NULL ENSG00000142303
0.0616642337100551 0.117214114602631 NULL ENSG00000151388
0.118455326954214 0.00793113730964292 NULL ENSG00000160323
0.101099758282672 1e-06 NULL ENSG00000138316
0.161394116324757 0.0868088588542928 NULL ENSG00000166106
0.136448556568267 0.0231568625630181 NULL ENSG00000145536
0.224030560921035 0.0358925008053751 NULL ENSG00000140470
0.178203476625179 1e-06 NULL ENSG00000140873
0.0561389298007701 0.00371586409601592 NULL ENSG00000145808
0.138258710584023 1e-06 NULL ENSG00000087116
0.185786815379856 0.00771487969293757 NULL ENSG00000156140
0.0698772474011465 0.614275884380419 indiv_dominant ENSG00000158859
0.22211374410843 0.163025021636606 NULL ENSG00000154736
0.13232965310433 0.00844213243790951 NULL ENSG00000049192
0.176795218454462 0.0729348968569382 NULL ENSG00000134917
0.238947521778451 0.0829375607855657 NULL ENSG00000163638
0.0931520224803945 0.0126602378787725 NULL ENSG00000178031
0.196987604267283 0.0468860586048672 NULL ENSG00000197859
0.321651977986936 0.0699322464301401 NULL ENSG00000156218
0.0775695371220027 0.230864317341049 NULL ENSG00000143382
0.0639456333233001 1e-06 NULL ENSG00000185761
0.196149323271625 0.0193006462434062 NULL ENSG00000105963
0.160950251542038 0.0457926813346605 NULL ENSG00000184060
0.189099430560137 0.0200726423066075 NULL ENSG00000160710
0.110282540894281 1e-06 NULL ENSG00000197381
0.286220865708517 0.100253696114729 NULL ENSG00000185736
0.0583141463340694 0.00631086235374292 NULL ENSG00000065457
0.0174508263212962 0.0439052648302842 NULL ENSG00000189007
0.172261745052179 1e-06 NULL ENSG00000063761
0.0431033416218305 1.00340780645587e-06 NULL ENSG00000133597
0.36527310152238 0.00233830758840703 NULL ENSG00000173137
0.191498717615303 0.0941876094716973 NULL ENSG00000164742
1e-06 0.0221642455773668 NULL ENSG00000143199
0.178299516398637 0.0139472801017976 NULL ENSG00000078295
0.108113365208516 0.0573790675739891 NULL ENSG00000138031
0.126508859616577 0.189323690318997 NULL ENSG00000129467
0.252427189495629 0.000380486440686598 NULL ENSG00000173175
0.214733931478529 0.0250866992279327 NULL ENSG00000174233
0.117442757884797 0.0412547763544827 NULL ENSG00000155897
0.314210575162365 0.0603042680846714 NULL ENSG00000162104
0.256706259707211 0.0308036330023587 NULL ENSG00000141433
0.214740873622338 0.0396195344403927 NULL ENSG00000087274
0.093823157033805 0.0840483377451623 NULL ENSG00000075340
0.251164972255468 0.439026196188744 NULL ENSG00000148700
0.272965375736519 0.118588889283935 NULL ENSG00000198099
0.201271635260434 0.437276677666426 NULL ENSG00000197894
0.324197996088377 0.0247435127396389 NULL ENSG00000147576
0.723934178745809 0.0517268078846552 time_dominant ENSG00000182551
0.0827288185425783 0.0617460740131339 NULL ENSG00000182035
0.00508115025572127 0.0261173076295273 NULL ENSG00000181092
0.617495623947627 0.0126740272861522 time_dominant ENSG00000159346
0.0139343584163081 0.104336569815474 NULL ENSG00000006831
0.0930377542376067 0.0832106281707805 NULL ENSG00000156110
0.119225058644638 0.435852905668208 NULL ENSG00000148926
0.072661660100181 0.19161886906106 NULL ENSG00000128165
0.327425225597246 0.0599818298424195 NULL ENSG00000101126
0.205795848116788 0.0374702628934335 NULL ENSG00000101544
0.235244685480685 0.034413901861816 NULL ENSG00000181915
0.293384099344433 0.0206633130847784 NULL ENSG00000163485
0.801760308204197 1e-06 time_dominant ENSG00000170425
0.0911122157633192 0.052539721947035 NULL ENSG00000159322
0.217846628754232 0.0056214141273315 NULL ENSG00000144843
0.164063722085561 1e-06 NULL ENSG00000153531
0.570880338106099 0.132493336348124 time_dominant ENSG00000116863
0.0935560269896683 0.123702580865348 NULL ENSG00000170222
0.130873594699234 0.0438842077233117 NULL ENSG00000120907
0.107351287747168 0.0106479024684909 NULL ENSG00000170214
1e-06 1e-06 NULL ENSG00000171873
0.132143081699124 0.217650964067778 NULL ENSG00000150594
0.101416549480137 0.0152308620158031 NULL ENSG00000274286
0.208706837770264 0.199472871762815 NULL ENSG00000184160
0.523237459750189 0.00146913290398377 time_dominant ENSG00000043591
0.151791275074199 0.13143417655511 NULL ENSG00000169252
0.657968345298998 1e-06 time_dominant ENSG00000130706
0.152862717310913 0.0458044057050211 NULL ENSG00000239900
0.119568596032609 0.0952731949254419 NULL ENSG00000035687
0.10605362964153 0.487192697745035 NULL ENSG00000185100
0.324554465041789 0.0124035245869541 NULL ENSG00000111863
0.227755398537286 1e-06 NULL ENSG00000106624
0.593270491156839 1e-06 time_dominant ENSG00000139154
0.174117536378643 0.116338993470344 NULL ENSG00000181026
0.404110977596102 0.0243388766375441 NULL ENSG00000104964
0.227908021953795 0.0225064831378593 NULL ENSG00000196526
0.209620214272857 0.0365908779691582 NULL ENSG00000157510
0.118344351748076 0.10610557239765 NULL ENSG00000169129
0.20327785957765 1e-06 NULL ENSG00000172493
0.130040123128526 0.017700440087319 NULL ENSG00000155966
0.248334594985009 0.0123570781508719 NULL ENSG00000144218
0.440748012084082 1e-06 NULL ENSG00000072364
0.240346466376921 1e-06 NULL ENSG00000141385
0.271999693538761 0.119518112573362 NULL ENSG00000079557
0.319197582535854 0.099272789342778 NULL ENSG00000183077
0.251498067130888 0.27898272272752 NULL ENSG00000081051
0.272883325605989 0.356342863944295 NULL ENSG00000119844
0.179179120189686 0.0194264248814414 NULL ENSG00000038002
0.144533494861975 0.168177568917753 NULL ENSG00000157985
0.0188715770553929 0.100879231346559 NULL ENSG00000135439
0.357949452145685 0.0184647522392031 NULL ENSG00000133612
1e-06 0.00547529912327531 NULL ENSG00000273540
0.0927826369073884 1e-06 NULL ENSG00000165923
0.298277852029408 0.0708273914583635 NULL ENSG00000146856
0.150609362550634 0.243826755788971 NULL ENSG00000186094
0.187742669636256 0.149176137685439 NULL ENSG00000084693
0.371961431435052 0.00944317105413182 NULL ENSG00000173744
0.255069355783655 0.00355404801248614 NULL ENSG00000106351
0.430752029506269 0.102339650353687 NULL ENSG00000164252
0.171272631087143 0.00504060980572987 NULL ENSG00000006530
0.419565423726164 0.0365432612808026 NULL ENSG00000162688
0.201412602454621 0.258452920659895 NULL ENSG00000116771
0.299823933323226 0.0122895152906375 NULL ENSG00000187546
0.156795824036368 0.252394681069449 NULL ENSG00000092847
0.0695168858667485 0.10595540719014 NULL ENSG00000123908
0.276898064313261 0.0269873374090934 NULL ENSG00000126070
0.168892843782234 0.0870031929829502 NULL ENSG00000134698
0.931671322804314 0.0034510376260212 time_dominant ENSG00000204310
0.571135487107104 0.0271930744318967 time_dominant ENSG00000169692
0.0826409884389483 0.248389108329823 NULL ENSG00000160216
0.171205848707881 1e-06 NULL ENSG00000026652
0.395072116264717 1e-06 NULL ENSG00000155189
0.32557358913936 0.248466864969508 NULL ENSG00000018510
0.270385532516515 0.113661740301912 NULL ENSG00000106541
0.126259668821447 0.0503502015296584 NULL ENSG00000173467
0.442076578467715 1e-06 NULL ENSG00000188157
0.181126846293493 0.0542800523395078 NULL ENSG00000159723
0.218087864291658 0.29554220847185 NULL ENSG00000135744
0.134746859539781 1e-06 NULL ENSG00000135049
0.221396475656548 0.0725538816203578 NULL ENSG00000180772
0.342126562605784 0.0493836118781888 NULL ENSG00000177674
0.378729215038075 0.171658715358448 NULL ENSG00000172482
0.218456186710186 0.113977921167934 NULL ENSG00000113492
0.335729632816186 0.0678307080945557 NULL ENSG00000153207
0.243217849580349 0.228699386457163 NULL ENSG00000101444
0.156652298688655 0.420284836568558 NULL ENSG00000168710
0.242018354483753 0.137921647927603 NULL ENSG00000158467
0.149291100334383 1e-06 NULL ENSG00000126705
0.0725687262173858 0.0304597875643254 NULL ENSG00000135541
0.185012251393974 0.0242094487951127 NULL ENSG00000124942
0.397158933192538 0.00851728273893851 NULL ENSG00000185567
0.325158561807018 0.000564029003093902 NULL ENSG00000106546
0.0992617436009358 1.00003407242719e-06 NULL ENSG00000063438
0.180428166771282 0.117179506578273 NULL ENSG00000100591
0.00418898850638318 0.0375723152380075 NULL ENSG00000173209
0.0788593171294302 0.0269836267349984 NULL ENSG00000145192
0.13335627943991 0.0589744977680939 NULL ENSG00000111732
0.208685566807478 0.0504853141916772 NULL ENSG00000186063
0.237573269707751 0.00577435373152346 NULL ENSG00000126878
0.192310837727322 0.0411785320277643 NULL ENSG00000156709
0.210580617079433 0.0711016865514743 NULL ENSG00000042286
0.183066195905393 1e-06 NULL ENSG00000183773
0.207608226536712 0.132921350049383 NULL ENSG00000146416
0.0744692213018986 0.219640409361824 NULL ENSG00000163568
0.219822913565368 0.0398214371155494 NULL ENSG00000164022
0.302428827695532 0.00982727864906693 NULL ENSG00000106305
0.528961538472408 0.0250942454034662 time_dominant ENSG00000110711
0.319319295801097 0.19669889652481 NULL ENSG00000196581
0.160941852807695 0.0365326445526904 NULL ENSG00000129474
0.289271830689136 0.016560102799156 NULL ENSG00000106992
0.390002586221337 0.0202837657526597 NULL ENSG00000004455
0.181035508248669 0.014928916115227 NULL ENSG00000147853
0.247903559442632 0.0756690607326618 NULL ENSG00000162433
0.389110037896108 0.0203936734413192 NULL ENSG00000154027
0.121597572797271 0.02000247823688 NULL ENSG00000140057
0.24747449073497 0.105515189308146 NULL ENSG00000165695
0.224013549757208 0.0351127237942397 NULL ENSG00000155085
0.123988241861391 0.0967167881911534 NULL ENSG00000121057
0.318186422752322 0.0630114355063827 NULL ENSG00000108599
0.426364048963609 0.139094024959376 NULL ENSG00000023516
0.379836249229787 0.00599393326054263 NULL ENSG00000131016
0.21836051590441 0.0409862947560545 NULL ENSG00000170776
0.0258964640620599 0.0615637527277473 NULL ENSG00000186471
0.122404336417677 0.0144374229427287 NULL ENSG00000241978
0.162264258297093 0.0304653069129266 NULL ENSG00000111254
0.104103033186856 0.0216341004740956 NULL ENSG00000147081
0.0868192655541858 0.22673445696976 NULL ENSG00000179841
0.180304487676958 0.0852904666479957 NULL ENSG00000151320
0.225020010526833 0.164893467622543 NULL ENSG00000118507
0.0492367477460271 0.240983854987283 NULL ENSG00000105127
0.188271583399361 0.119746189102564 NULL ENSG00000011243
0.361295240527411 0.19255360388589 NULL ENSG00000127914
0.298421525138207 0.00426877365677657 NULL ENSG00000166452
0.116922805968426 0.169711640178441 NULL ENSG00000174574
0.234333817620694 0.0686374513600879 NULL ENSG00000135334
0.0862636586395225 0.0559126825520686 NULL ENSG00000106948
1e-06 0.0227981153568947 NULL ENSG00000162641
0.100211561286334 0.203282623436557 NULL ENSG00000117448
0.27969897755317 0.0634002166943665 NULL ENSG00000198074
0.124250439948517 0.012957589482498 NULL ENSG00000122787
0.556231871658743 1e-06 time_dominant ENSG00000142208
0.25737559359948 0.0112877943918305 NULL ENSG00000204673
0.401739826919744 1.00465783100764e-06 NULL ENSG00000105221
0.117028118641609 0.0478295171096436 NULL ENSG00000166971
0.101633098777082 0.404517586699395 NULL ENSG00000148218
0.0359612823482485 0.339715648128464 NULL ENSG00000023330
0.110246322279255 0.108109585248515 NULL ENSG00000158578
0.43009414008551 0.000942613400957767 NULL ENSG00000163631
0.414917209220976 0.0921534043359577 NULL ENSG00000170017
0.366384084249285 1e-06 NULL ENSG00000161618
0.315371644547316 0.00232802850906625 NULL ENSG00000059573
0.362682826050771 0.178324676815411 NULL ENSG00000165092
0.187860592412544 3.61989747365358e-05 NULL ENSG00000128918
0.382995697095839 0.0175029164875968 NULL ENSG00000184254
0.187441359578326 1e-06 NULL ENSG00000137124
0.197486165365321 0.00123252356940884 NULL ENSG00000144908
0.0560844112655664 1e-06 NULL ENSG00000136010
0.237354249749744 0.209742238385497 NULL ENSG00000111275
0.168724222542855 0.1131447196058 NULL ENSG00000108602
0.190147285109661 0.498691198661908 NULL ENSG00000072210
0.365719226276305 0.129330277689576 NULL ENSG00000006534
0.21771625400034 0.07103676410405 NULL ENSG00000132746
0.361721576188867 0.0274799055956944 NULL ENSG00000159423
0.252128342814958 0.266030461807557 NULL ENSG00000112294
0.239954715030427 0.121606221206601 NULL ENSG00000119711
0.225022644869149 0.176953170463552 NULL ENSG00000164904
0.193713061820324 0.016448670802668 NULL ENSG00000118514
0.209445079887134 0.0829307088751449 NULL ENSG00000143149
0.220916853643827 0.0728619589124046 NULL ENSG00000149925
0.121352300294164 0.10235412092793 NULL ENSG00000136872
0.198988010398131 0.147034697873459 NULL ENSG00000109107
0.385911857060361 1e-06 NULL ENSG00000033011
0.306229024673137 0.091433932375121 NULL ENSG00000175548
0.203819702814413 0.0785919076171424 NULL ENSG00000253710
0.516870430562425 1e-06 time_dominant ENSG00000182858
0.246463871019584 0.152848665473941 NULL ENSG00000172339
0.0673238649869811 0.0724641480829568 NULL ENSG00000119523
0.453711486352824 1e-06 NULL ENSG00000214160
0.067386121989948 0.00454471583521813 NULL ENSG00000120697
0.139932333060622 0.0159363113936995 NULL ENSG00000088035
0.106821492148326 1e-06 NULL ENSG00000159063
0.248909648242971 1e-06 NULL ENSG00000086848
0.0791859718614877 0.0140049450869968 NULL ENSG00000171094
1e-06 0.0639298539705117 NULL ENSG00000100601
0.255568636563477 0.09076824707281 NULL ENSG00000189046
0.124914421073939 0.0151307148054474 NULL ENSG00000166199
0.261533784613637 0.119942101534013 NULL ENSG00000160993
0.107183479050359 0.076724201070361 NULL ENSG00000091542
1e-06 1e-06 NULL ENSG00000239382
0.65733816910393 0.0115783168003177 time_dominant ENSG00000125652
0.344345946331177 0.0509064387956614 NULL ENSG00000137760
0.255469046636708 0.0640091824856493 NULL ENSG00000151360
0.115704340100495 0.00916432421462535 NULL ENSG00000116127
0.0856247621642347 0.0165596627241493 NULL ENSG00000108839
0.0375072313537112 1e-06 NULL ENSG00000179477
1e-06 0.108135289497648 NULL ENSG00000161905
0.00382228970175388 0.0614051318151691 NULL ENSG00000132965
1e-06 0.00246273009732327 NULL ENSG00000179148
0.384513818177709 0.0341201819251525 NULL ENSG00000163295
0.172927648007097 0.00999498244446042 NULL ENSG00000073331
0.50078288931934 0.0100861595296895 time_dominant ENSG00000198796
0.263620601555663 0.0710447266041835 NULL ENSG00000136383
0.339262378135094 0.0131234726374962 NULL ENSG00000162551
0.245752465466905 0.0165292277158031 NULL ENSG00000003393
0.121032983376936 0.100335892944798 NULL ENSG00000178038
1e-06 1e-06 NULL ENSG00000155749
1e-06 0.231141919862692 NULL ENSG00000180318
0.0927110595518757 0.0285273615695151 NULL ENSG00000052850
0.22003679173696 0.037832939421595 NULL ENSG00000183684
0.276127028328396 0.102507688507851 NULL ENSG00000242110
0.477956037321139 1e-06 NULL ENSG00000106927
0.432390187146446 1e-06 NULL ENSG00000110497
0.204766908889863 0.0980489700230661 NULL ENSG00000139344
0.38180644373616 0.0131024363710712 NULL ENSG00000162066
0.0123737315607705 0.0118838497737987 NULL ENSG00000125363
1e-06 0.056481035256595 NULL ENSG00000184675
0.0976701710518665 1e-06 NULL ENSG00000178171
0.150294283983062 0.390778215603436 NULL ENSG00000159461
0.0324819171437149 1e-06 NULL ENSG00000135409
0.277082892583734 0.0971170351253159 NULL ENSG00000181754
0.20761517136171 0.0386692432648632 NULL ENSG00000139211
0.0773557199146827 1e-06 NULL ENSG00000101935
0.167434475710572 0.0248469529431536 NULL ENSG00000144233
0.200055704682405 0.10482963782118 NULL ENSG00000166126
0.0168146533725537 0.0939617624928974 NULL ENSG00000151743
0.224507764014345 0.31526478241449 NULL ENSG00000126016
0.132525534902447 0.10504486233073 NULL ENSG00000166025
0.117188818937009 0.0169829357407544 NULL ENSG00000114019
0.0222982474142692 0.0163242007696293 NULL ENSG00000116748
0.477734324154825 0.0333168854341475 NULL ENSG00000116337
0.251140962143167 0.0109606050820313 NULL ENSG00000133805
0.248290828089985 0.0583768167422694 NULL ENSG00000078053
